Source,Target,Weight
37,40,1.0
37,61,-1.0
38,40,-1.0
38,61,1.0
40,73,1.0
52,60,1.0
60,61,1.0
60,73,-1.0
61,40,-1.0
73,40,-1.0
73,60,1.0
79,73,1.0
83,40,1.0
83,99,1.0
99,40,1.0
