Source,Target,Weight
2,71,1.0
2,79,1.0
4,60,1.0
4,61,1.0
15,2,-1.0
15,61,-1.0
15,64,-1.0
15,71,1.0
15,73,1.0
15,79,1.0
40,60,-1.0
40,79,1.0
64,60,1.0
64,61,1.0
65,60,1.0
65,61,1.0
71,2,1.0
71,73,1.0
83,40,1.0
83,71,1.0
83,73,1.0
83,79,1.0
96,60,-1.0
96,79,1.0
