Source,Target,Weight
3,67,-1.0
4,73,-1.0
4,109,-1.0
8,9,1.0
8,33,1.0
9,40,-1.0
9,60,1.0
21,62,1.0
33,9,1.0
40,61,-1.0
40,97,1.0
52,60,1.0
60,73,-1.0
62,61,-1.0
64,60,1.0
64,89,1.0
67,100,1.0
73,97,1.0
87,33,1.0
97,60,-1.0
109,73,1.0
