Source,Target,Weight
40,60,-1.0
48,60,1.0
48,61,1.0
55,60,-1.0
56,55,-1.0
56,61,-1.0
61,60,1.0
73,56,1.0
84,73,1.0
95,61,1.0
95,84,1.0
