Source,Target,Weight
15,40,-1.0
15,73,-1.0
19,60,-1.0
20,40,-1.0
20,73,-1.0
40,4,1.0
40,33,1.0
40,38,1.0
40,65,1.0
40,71,-1.0
40,95,1.0
40,97,-1.0
52,60,-1.0
61,106,1.0
63,61,1.0
63,65,1.0
64,106,1.0
65,63,1.0
69,40,-1.0
69,73,-1.0
71,2,-1.0
71,19,1.0
71,52,1.0
71,97,-1.0
71,100,-1.0
83,40,-1.0
83,73,-1.0
109,40,-1.0
109,73,-1.0
