Source,Target,Weight
15,37,-1.0
20,73,1.0
37,40,1.0
37,60,1.0
61,15,-1.0
61,79,-1.0
65,37,1.0
65,60,1.0
79,37,1.0
95,15,-1.0
95,37,-1.0
95,40,-1.0
95,60,1.0
95,61,1.0
96,37,1.0
96,61,1.0
96,73,-1.0
