Source,Target,Weight
20,40,1.0
20,56,1.0
20,73,1.0
33,56,1.0
37,40,1.0
37,56,1.0
37,73,1.0
40,56,1.0
65,56,1.0
65,60,1.0
65,61,1.0
73,56,1.0
96,56,1.0
96,60,1.0
96,61,1.0
