Source,Target,Weight
4,40,-1.0
4,61,1.0
4,73,-1.0
40,4,1.0
40,56,1.0
40,60,-1.0
40,61,1.0
40,65,1.0
40,73,1.0
40,95,1.0
61,4,-1.0
61,40,-1.0
61,56,-1.0
61,60,1.0
61,65,-1.0
61,73,-1.0
61,95,-1.0
65,61,1.0
65,73,-1.0
73,60,-1.0
95,40,-1.0
95,61,1.0
95,73,-1.0
