Source,Target,Weight
2,52,1.0
2,56,1.0
19,52,1.0
19,56,-1.0
20,40,1.0
20,56,1.0
20,61,-1.0
20,73,1.0
33,56,1.0
37,4,1.0
37,73,1.0
38,56,-1.0
38,61,-1.0
38,73,-1.0
40,56,1.0
52,56,1.0
60,56,-1.0
61,56,-1.0
63,40,-1.0
64,4,-1.0
64,73,-1.0
65,56,1.0
65,61,1.0
67,56,1.0
69,40,1.0
69,56,1.0
69,73,1.0
71,56,1.0
73,56,1.0
74,56,-1.0
95,56,-1.0
95,73,-1.0
96,4,-1.0
96,37,1.0
99,56,1.0
100,2,1.0
100,52,1.0
100,56,1.0
109,56,1.0
109,73,1.0
