Source,Target,Weight
15,16,1.0
16,40,1.0
17,40,1.0
18,56,1.0
22,73,-1.0
37,40,1.0
40,56,1.0
40,71,1.0
56,61,-1.0
60,22,1.0
60,95,1.0
67,56,1.0
71,67,1.0
73,56,-1.0
83,16,1.0
95,73,-1.0
