Source,Target,Weight
2,56,-1.0
15,56,1.0
15,73,1.0
16,40,1.0
16,56,1.0
40,56,1.0
61,56,-1.0
61,60,1.0
64,40,-1.0
64,60,1.0
64,73,-1.0
67,2,1.0
67,56,1.0
105,40,-1.0
105,56,-1.0
