Source,Target,Weight
4,73,-1.0
15,40,1.0
15,73,1.0
20,56,1.0
38,40,-1.0
38,56,-1.0
38,61,1.0
38,73,-1.0
40,56,1.0
61,56,-1.0
64,40,-1.0
64,60,1.0
64,61,1.0
74,15,-1.0
74,56,-1.0
83,15,1.0
83,40,1.0
83,61,-1.0
83,73,1.0
95,56,-1.0
96,56,-1.0
109,56,1.0
