Source,Target,Weight
40,60,-1.0
40,71,1.0
40,79,1.0
61,60,1.0
61,73,-1.0
64,40,-1.0
64,60,1.0
64,61,1.0
64,71,-1.0
64,79,-1.0
65,40,1.0
83,60,-1.0
83,73,1.0
83,96,-1.0
96,60,1.0
96,61,1.0
96,73,-1.0
