Source,Target,Weight
15,34,-1.0
34,40,-1.0
60,19,1.0
61,34,1.0
64,50,1.0
73,37,1.0
96,34,1.0
97,40,1.0
99,15,1.0
99,50,-1.0
109,34,-1.0
