Source,Target,Weight
2,40,1.0
2,61,-1.0
7,56,1.0
36,2,1.0
36,7,1.0
36,37,1.0
36,56,1.0
36,61,-1.0
36,95,-1.0
37,40,1.0
37,56,1.0
37,73,1.0
53,37,1.0
53,60,-1.0
64,56,-1.0
64,60,1.0
90,40,1.0
90,56,1.0
90,60,-1.0
90,73,1.0
93,40,1.0
93,60,-1.0
95,7,1.0
95,37,-1.0
95,40,-1.0
95,73,-1.0
107,40,-1.0
107,60,1.0
