Source,Target,Weight
9,42,1.0
9,56,-1.0
9,60,1.0
19,60,1.0
19,71,-1.0
33,56,1.0
33,97,1.0
40,73,1.0
40,97,1.0
42,25,1.0
42,40,-1.0
52,60,1.0
52,71,-1.0
56,40,1.0
61,25,1.0
61,56,-1.0
61,97,-1.0
71,56,1.0
71,97,1.0
95,25,1.0
95,40,-1.0
95,73,-1.0
96,25,1.0
96,40,-1.0
96,73,-1.0
105,25,1.0
105,60,1.0
