Source,Target,Weight
2,40,1.0
2,60,-1.0
4,40,1.0
4,56,1.0
4,61,1.0
4,73,1.0
9,60,-1.0
15,40,1.0
15,56,-1.0
15,61,-1.0
15,73,-1.0
15,83,1.0
15,100,-1.0
33,60,1.0
37,40,1.0
37,56,1.0
37,61,-1.0
37,83,1.0
52,60,1.0
74,56,1.0
74,61,1.0
74,73,1.0
83,40,-1.0
83,56,-1.0
83,73,-1.0
95,40,-1.0
95,56,1.0
95,61,1.0
95,73,1.0
99,40,1.0
99,56,-1.0
99,73,-1.0
99,83,-1.0
100,40,1.0
100,60,-1.0
109,40,1.0
109,56,-1.0
109,61,-1.0
109,73,-1.0
