Source,Target,Weight
15,40,1.0
15,56,1.0
15,60,-1.0
15,61,-1.0
15,73,1.0
15,106,1.0
40,15,-1.0
40,56,1.0
40,60,-1.0
40,61,-1.0
40,69,1.0
40,73,1.0
56,60,1.0
61,15,1.0
61,40,-1.0
61,56,-1.0
61,60,1.0
61,69,-1.0
61,73,-1.0
61,106,1.0
64,15,1.0
64,40,-1.0
64,56,-1.0
64,60,1.0
64,61,1.0
64,69,-1.0
64,73,-1.0
64,106,1.0
69,15,-1.0
69,40,1.0
69,56,1.0
69,61,-1.0
69,73,1.0
73,56,1.0
