Source,Target,Weight
15,37,1.0
15,40,1.0
15,56,1.0
37,61,-1.0
38,61,1.0
38,73,-1.0
61,60,1.0
64,56,-1.0
64,73,-1.0
73,60,1.0
100,38,-1.0
100,40,1.0
100,61,-1.0
105,56,-1.0
105,60,1.0
105,61,1.0
