Source,Target,Weight
4,37,-1.0
4,40,-1.0
4,73,-1.0
15,79,1.0
37,15,1.0
40,56,1.0
40,79,1.0
40,97,1.0
52,60,1.0
60,88,1.0
61,15,-1.0
61,56,-1.0
61,92,1.0
61,97,-1.0
64,60,1.0
67,52,1.0
88,7,1.0
88,56,1.0
92,61,1.0
96,61,1.0
96,73,-1.0
100,40,1.0
100,92,-1.0
