Source,Target,Weight
4,73,-1.0
20,73,1.0
33,56,1.0
33,96,1.0
33,105,1.0
38,61,1.0
40,73,1.0
60,61,1.0
60,96,1.0
61,40,-1.0
67,71,1.0
71,56,1.0
73,60,-1.0
83,40,1.0
83,95,-1.0
95,40,-1.0
95,67,1.0
96,73,-1.0
