Source,Target,Weight
15,37,1.0
40,37,1.0
60,61,1.0
60,95,1.0
61,63,-1.0
64,61,-1.0
65,61,1.0
67,71,1.0
71,2,1.0
71,100,1.0
73,15,1.0
73,20,1.0
79,83,-1.0
79,99,-1.0
95,67,1.0
95,74,1.0
95,105,1.0
110,79,1.0
