Source,Target,Weight
4,73,-1.0
15,40,1.0
20,40,1.0
20,73,1.0
40,73,1.0
40,97,1.0
61,60,1.0
61,97,-1.0
64,97,-1.0
67,97,1.0
95,61,1.0
96,73,-1.0
