Source,Target,Weight
15,40,-1.0
40,50,-1.0
40,61,-1.0
56,56,-1.0
60,60,1.0
61,50,1.0
61,61,1.0
73,50,-1.0
73,61,-1.0
75,73,-1.0
95,95,1.0
102,50,-1.0
102,61,-1.0
