Source,Target,Weight
2,60,-1.0
9,15,-1.0
9,40,-1.0
9,60,1.0
15,40,1.0
15,73,1.0
20,40,1.0
20,73,1.0
23,40,1.0
23,60,1.0
40,61,1.0
60,2,1.0
60,40,-1.0
60,67,1.0
60,73,-1.0
67,2,1.0
67,60,-1.0
73,40,1.0
73,61,1.0
88,40,-1.0
95,15,-1.0
95,40,-1.0
95,67,1.0
97,40,1.0
97,67,1.0
