Source,Target,Weight
15,56,1.0
15,61,-1.0
15,73,1.0
40,56,1.0
40,73,1.0
56,60,1.0
56,73,-1.0
61,56,-1.0
63,40,-1.0
63,56,-1.0
63,60,1.0
63,61,1.0
63,73,-1.0
64,40,-1.0
64,56,-1.0
64,73,-1.0
73,15,-1.0
83,15,1.0
83,40,1.0
83,56,1.0
83,61,-1.0
83,73,1.0
95,40,-1.0
95,56,-1.0
95,61,1.0
95,64,1.0
95,73,-1.0
95,100,1.0
100,40,1.0
100,56,1.0
100,61,-1.0
