Source,Target,Weight
4,60,1.0
4,61,1.0
15,40,-1.0
37,56,1.0
40,73,1.0
52,67,1.0
56,60,1.0
60,61,1.0
61,40,-1.0
63,65,1.0
65,37,1.0
67,56,1.0
69,40,-1.0
73,60,-1.0
83,15,-1.0
95,60,1.0
99,73,-1.0
