Source,Target,Weight
9,56,-1.0
9,83,-1.0
9,99,-1.0
15,40,1.0
15,56,1.0
37,40,1.0
60,15,-1.0
60,69,-1.0
60,73,-1.0
64,37,-1.0
64,40,-1.0
64,61,1.0
64,73,-1.0
65,37,-1.0
65,61,1.0
65,95,1.0
69,40,1.0
83,15,1.0
83,37,1.0
83,73,1.0
95,15,-1.0
95,37,-1.0
95,69,-1.0
95,73,-1.0
99,15,1.0
99,37,1.0
99,61,-1.0
99,69,1.0
99,73,1.0
