Source,Target,Weight
20,40,-1.0
20,56,-1.0
37,20,-1.0
37,65,-1.0
40,20,-1.0
40,61,1.0
40,73,-1.0
56,73,-1.0
60,4,1.0
60,61,1.0
60,64,1.0
60,71,-1.0
64,61,1.0
65,40,-1.0
73,60,1.0
99,60,-1.0
109,73,-1.0
