Source,Target,Weight
9,4,1.0
9,69,-1.0
9,71,-1.0
15,40,1.0
37,69,1.0
37,73,1.0
38,61,1.0
38,71,1.0
38,95,1.0
40,56,1.0
40,71,1.0
56,60,1.0
56,71,1.0
60,9,1.0
60,40,-1.0
60,61,1.0
60,73,-1.0
61,56,-1.0
61,73,-1.0
63,40,-1.0
63,61,1.0
63,65,1.0
64,61,1.0
65,37,-1.0
65,73,-1.0
69,38,-1.0
69,95,-1.0
71,65,-1.0
71,67,1.0
73,56,1.0
83,15,1.0
83,37,1.0
99,56,1.0
99,73,1.0
99,83,1.0
105,65,1.0
105,83,-1.0
105,99,-1.0
