Source,Target,Weight
3,51,1.0
3,109,1.0
4,40,-1.0
4,61,1.0
4,73,-1.0
33,51,1.0
33,60,1.0
33,79,1.0
33,109,-1.0
40,4,1.0
40,33,1.0
40,60,1.0
40,67,1.0
40,73,1.0
40,79,1.0
40,95,1.0
51,60,1.0
51,79,1.0
52,79,-1.0
60,4,1.0
61,51,-1.0
61,79,-1.0
67,51,1.0
67,52,1.0
67,79,1.0
67,101,1.0
95,51,1.0
95,61,-1.0
95,109,-1.0
101,79,-1.0
105,40,-1.0
105,52,1.0
105,79,-1.0
109,40,1.0
109,60,1.0
109,61,-1.0
109,73,1.0
109,79,1.0
