Source,Target,Weight
4,61,1.0
20,40,-1.0
20,56,-1.0
20,73,-1.0
33,56,-1.0
33,95,1.0
37,40,-1.0
37,56,-1.0
37,73,-1.0
40,37,-1.0
40,56,-1.0
56,20,-1.0
56,60,1.0
56,73,-1.0
60,4,1.0
60,33,1.0
60,61,1.0
60,71,-1.0
60,95,1.0
71,56,-1.0
73,20,-1.0
73,56,-1.0
95,60,1.0
95,61,1.0
