Source,Target,Weight
2,67,-1.0
2,79,-1.0
4,74,1.0
4,109,1.0
7,56,-1.0
7,69,-1.0
7,83,-1.0
7,100,-1.0
9,33,1.0
15,99,-1.0
15,109,-1.0
19,60,1.0
33,4,1.0
40,15,-1.0
40,109,-1.0
52,60,1.0
56,33,1.0
60,63,1.0
60,95,1.0
61,65,1.0
61,99,-1.0
63,60,1.0
63,65,1.0
65,40,-1.0
67,52,1.0
73,15,-1.0
73,56,-1.0
73,69,-1.0
73,83,-1.0
79,97,-1.0
95,79,-1.0
96,4,1.0
100,2,-1.0
100,97,-1.0
109,73,-1.0
