Source,Target,Weight
15,40,1.0
15,56,1.0
15,61,-1.0
37,40,1.0
37,56,1.0
37,61,-1.0
40,56,1.0
60,40,-1.0
60,56,-1.0
60,61,1.0
61,56,-1.0
64,15,1.0
64,37,-1.0
64,40,-1.0
64,56,-1.0
64,61,1.0
64,73,-1.0
69,40,1.0
69,56,1.0
69,73,1.0
73,56,1.0
99,15,1.0
99,40,1.0
99,56,1.0
99,61,-1.0
