Source,Target,Weight
20,40,1.0
20,73,1.0
20,79,1.0
25,48,1.0
28,61,1.0
40,28,1.0
40,73,1.0
40,79,1.0
40,97,1.0
50,48,1.0
61,86,1.0
73,85,1.0
85,79,1.0
85,97,1.0
86,25,1.0
86,50,1.0
97,28,1.0
