Source,Target,Weight
9,71,1.0
9,97,1.0
33,56,1.0
33,60,1.0
40,64,-1.0
40,97,1.0
60,33,1.0
61,56,-1.0
61,64,1.0
61,97,-1.0
64,33,-1.0
64,56,-1.0
64,60,-1.0
64,71,-1.0
64,73,-1.0
64,97,-1.0
69,56,1.0
71,60,-1.0
71,69,-1.0
83,71,1.0
83,73,-1.0
105,60,-1.0
105,71,-1.0
