Source,Target,Weight
15,40,1.0
15,56,1.0
15,73,1.0
33,56,1.0
60,40,-1.0
60,61,1.0
60,73,-1.0
61,56,-1.0
63,40,-1.0
63,61,1.0
63,73,-1.0
64,40,-1.0
64,61,1.0
65,40,-1.0
65,61,1.0
65,73,-1.0
73,40,1.0
83,40,1.0
83,73,1.0
95,40,-1.0
95,61,1.0
95,73,-1.0
96,40,-1.0
96,61,1.0
96,73,-1.0
105,40,-1.0
105,60,1.0
105,73,-1.0
106,40,1.0
106,56,1.0
106,73,1.0
