Source,Target,Weight
40,33,-1.0
40,56,-1.0
40,73,-1.0
40,95,1.0
60,56,1.0
60,95,1.0
61,33,1.0
61,56,1.0
61,64,1.0
61,95,1.0
64,33,1.0
64,40,1.0
64,56,1.0
64,60,-1.0
69,60,-1.0
69,73,-1.0
69,95,-1.0
73,56,-1.0
83,33,-1.0
83,60,-1.0
83,95,-1.0
95,33,1.0
95,56,-1.0
95,73,1.0
