Source,Target,Weight
2,56,1.0
2,77,1.0
4,60,1.0
14,40,1.0
14,71,-1.0
14,77,-1.0
15,40,1.0
40,15,1.0
56,4,1.0
56,15,1.0
56,40,1.0
56,96,1.0
60,95,1.0
60,96,-1.0
61,60,1.0
61,65,1.0
65,77,1.0
71,56,1.0
71,77,1.0
73,23,1.0
77,71,-1.0
82,14,-1.0
82,56,1.0
83,23,1.0
83,40,1.0
95,60,1.0
96,60,1.0
