Source,Target,Weight
4,56,-1.0
4,59,-1.0
4,61,1.0
20,59,1.0
46,96,1.0
52,56,-1.0
52,60,1.0
56,15,1.0
56,96,-1.0
59,56,1.0
59,96,-1.0
60,56,-1.0
61,96,1.0
73,56,1.0
73,96,-1.0
78,15,1.0
78,46,1.0
78,59,1.0
94,56,1.0
94,59,1.0
94,73,1.0
