Source,Target,Weight
4,73,-1.0
40,56,1.0
40,61,-1.0
40,79,1.0
60,56,1.0
60,79,1.0
61,97,1.0
67,97,1.0
71,60,-1.0
73,56,1.0
73,83,1.0
83,79,1.0
96,56,1.0
96,73,-1.0
97,40,1.0
99,56,1.0
99,79,1.0
99,83,1.0
105,60,1.0
