Source,Target,Weight
2,40,1.0
2,65,-1.0
2,73,1.0
2,79,1.0
15,40,1.0
15,73,1.0
15,79,1.0
40,15,-1.0
40,60,1.0
40,65,1.0
40,73,-1.0
40,79,1.0
40,96,1.0
60,40,-1.0
60,61,1.0
60,65,1.0
60,73,-1.0
60,79,-1.0
61,15,1.0
61,60,-1.0
61,73,1.0
61,79,-1.0
61,96,-1.0
65,40,1.0
65,61,1.0
73,15,-1.0
73,60,1.0
73,79,1.0
96,15,1.0
96,40,-1.0
96,61,1.0
96,73,-1.0
