Source,Target,Weight
15,56,1.0
37,56,1.0
38,61,1.0
40,15,1.0
40,69,1.0
60,95,1.0
69,56,1.0
73,37,1.0
95,61,1.0
96,61,1.0
99,56,1.0
99,73,1.0
