Source,Target,Weight
15,40,1.0
15,60,-1.0
15,61,-1.0
15,73,1.0
26,73,-1.0
33,26,1.0
37,26,1.0
37,73,1.0
40,56,1.0
40,60,1.0
60,33,1.0
60,56,-1.0
61,15,-1.0
61,56,-1.0
69,56,1.0
69,73,1.0
